place_id,name,address,business_hours,region,category,type,latitude,longitude
1944044295,심퍼티쿠시 용산점,서울 용산구 한강대로52길 17-3 1층,"영업 종료
11:30에 영업 시작
11시 30분에 영업 시작 | 토
11:30 - 22:00
15:30 - 17:00 브레이크타임
14:30, 21:00 라스트오더 | 일
11:30 - 22:00
15:30 - 17:00 브레이크타임
14:30, 21:00 라스트오더 | 월
11:30 - 22:00
15:30 - 17:00 브레이크타임
14:30, 21:00 라스트오더 | 화
11:30 - 22:00
15:30 - 17:00 브레이크타임
14:30, 21:00 라스트오더 | 수
11:30 - 22:00
15:30 - 17:00 브레이크타임
14:30, 21:00 라스트오더 | 목
11:30 - 22:00
15:30 - 17:00 브레이크타임
14:30, 21:00 라스트오더 | 금
11:30 - 22:00
15:30 - 17:00 브레이크타임
14:30, 21:00 라스트오더",삼각지,Western,restaurant,,
1536918314,무쉬,서울 용산구 한강대로52길 25-5 요한빌딩 2층,"영업 중
23:00에 영업 종료
23시 0분에 영업 종료 | 토
12:00 - 23:00 | 일
12:00 - 23:00 | 월
11:30 - 22:30 | 화
11:30 - 22:30 | 수
11:30 - 22:30 | 목
11:30 - 22:30 | 금
11:30 - 22:30",삼각지,Western,restaurant,37.5320580182405,126.972615284876
37770452,외래향 서울대점,서울 관악구 남부순환로 1801 2층 201호,"영업 종료
11:30에 영업 시작
11시 30분에 영업 시작 | 일
11:30 - 20:30
14:20 - 17:00 브레이크타임 | 월
11:30 - 21:00
14:20 - 17:00 브레이크타임 | 화
11:30 - 21:00
14:20 - 17:00 브레이크타임 | 수
11:30 - 21:00
14:20 - 17:00 브레이크타임 | 목
11:30 - 21:00
14:20 - 17:00 브레이크타임 | 금
11:30 - 21:00
14:20 - 17:00 브레이크타임 | 토
11:30 - 20:30
14:20 - 17:00 브레이크타임",서울대입구,Chinese,restaurant,,
1333550573,하이보,서울 관악구 관악로 134 진성빌딩2층,"오늘 휴무
매주 일요일 휴무
매주 일요일 휴무 | 일
정기휴무 (매주 일요일) | 월
11:00 - 21:30
15:00 - 17:00 브레이크타임
21:15 라스트오더 | 화
11:00 - 21:30
15:00 - 17:00 브레이크타임
21:15 라스트오더 | 수
11:00 - 21:30
15:00 - 17:00 브레이크타임
21:15 라스트오더 | 목
11:00 - 21:30
15:00 - 17:00 브레이크타임
21:15 라스트오더 | 금
11:00 - 21:30
15:00 - 17:00 브레이크타임
21:15 라스트오더 | 토
11:00 - 21:30
21:15 라스트오더",서울대입구,Chinese,restaurant,,
21202803,타이펑,서울 관악구 관악로24길 61,영업시간 정보 없음,서울대입구,Chinese,restaurant,,
1396262089,마차이짬뽕 본사직영점,"서울 관악구 관악로 144 1층 105호,106호(봉천동)","영업 중
22:30에 라스트오더
22시 30분에 라스트오더 | 일
11:00 - 23:00
22:30 라스트오더 | 월
11:00 - 23:00
22:30 라스트오더 | 화
11:00 - 23:00
22:30 라스트오더 | 수
11:00 - 23:00
22:30 라스트오더 | 목
11:00 - 23:00
22:30 라스트오더 | 금
11:00 - 23:00
22:30 라스트오더 | 토
11:00 - 23:00
22:30 라스트오더",서울대입구,Chinese,restaurant,37.4779373944062,126.952601346066
36123966,차이나당,서울 관악구 낙성대로 16 2층 차이나당,영업시간 정보 없음,서울대입구,Chinese,restaurant,,
1588568877,동경산책 서울대입구점,서울 관악구 관악로14길 30 2층,"영업 종료
11:30에 영업 시작
11시 30분에 영업 시작 | 매일
11:30 - 21:00
15:00 - 17:00 브레이크타임
20:20 라스트오더",서울대입구,Japanese,restaurant,37.4788881339284,126.954186267997
2056098781,상무초밥 서울대입구역점,"서울 관악구 관악로 168 1층 109, 110호","영업 종료
11:00에 영업 시작
11시 0분에 영업 시작 | 매일
11:00 - 22:00
21:20 라스트오더",서울대입구,Japanese,restaurant,,
1181106619,백소정 서울대입구역점,서울 관악구 관악로 164 대우디오슈페리움 113호,"영업 종료
10:00에 영업 시작
10시 0분에 영업 시작 | 매일
10:00 - 23:00
22:00 라스트오더",서울대입구,Japanese,restaurant,37.4797395226756,126.952875619698
1218049409,킷사서울,서울 관악구 남부순환로226길 31 2층 킷사서울,"영업 종료
11:30에 영업 시작
11시 30분에 영업 시작 | 일
11:30 - 22:00
15:00 - 17:00 브레이크타임 | 월
11:30 - 22:00
15:00 - 17:00 브레이크타임 | 화
11:30 - 22:00
15:00 - 17:00 브레이크타임 | 수
11:30 - 22:00
15:00 - 17:00 브레이크타임 | 목
11:30 - 22:00
15:00 - 17:00 브레이크타임 | 금
11:30 - 22:00
15:00 - 17:00 브레이크타임 | 토
11:30 - 22:00
15:00 - 17:00 브레이크타임",서울대입구,Japanese,restaurant,,
2038280573,고시고시 서울대입구역직영점,서울 관악구 남부순환로 1820 에그옐로우 1층 1052호,"영업 종료
11:00에 영업 시작
11시 0분에 영업 시작 | 매일
11:00 - 22:00
21:00 라스트오더",서울대입구,Japanese,restaurant,37.4809479979455,126.952083773717
1000788689,남도한상,서울 관악구 양녕로 46 메카플러스빌딩 2층 201호,"영업 종료
11:00에 영업 시작
11시 0분에 영업 시작 | 매일
11:00 - 21:00
20:30 라스트오더",서울대입구,Korean,restaurant,37.4861580878937,126.947238616678
1193442117,가마메시 서울대입구역점,서울 관악구 남부순환로226길 13 2층,"영업 종료
11:00에 영업 시작
11시 0분에 영업 시작 | 일
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:10 라스트오더 | 월
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:10 라스트오더 | 화
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:10 라스트오더 | 수
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:10 라스트오더 | 목
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:10 라스트오더 | 금
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:10 라스트오더 | 토
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:10 라스트오더",서울대입구,Korean,restaurant,37.4799352769672,126.95392921006
1039016287,어부사시가,"서울 관악구 관악로14길 31 1층, 어부사시가","영업 종료
11:00에 영업 시작
11시 0분에 영업 시작 | 일
11:00 - 20:50
15:40 - 17:00 브레이크타임
15:30, 20:40 라스트오더 | 월
11:00 - 20:50
15:40 - 17:00 브레이크타임
15:30, 20:40 라스트오더 | 화
11:00 - 20:50
15:40 - 17:00 브레이크타임
15:30, 20:40 라스트오더 | 수
11:00 - 20:50
15:40 - 17:00 브레이크타임
15:30, 20:40 라스트오더 | 목
11:00 - 20:50
15:40 - 17:00 브레이크타임
15:30, 20:40 라스트오더 | 금
11:00 - 20:50
15:40 - 17:00 브레이크타임
15:30, 20:40 라스트오더 | 토
11:00 - 20:50
15:40 - 17:00 브레이크타임
15:30, 20:40 라스트오더",서울대입구,Korean,restaurant,,
13015034,시골집,서울 관악구 낙성대로 22-7,영업시간 정보 없음,서울대입구,Korean,restaurant,,
20729782,순보보,서울 관악구 봉천로62길 10 1층 순보보,영업시간 정보 없음,서울대입구,Korean,restaurant,,
1552305349,그집돼지 본점,서울 관악구 봉천로 467 1층 그집돼지,"영업 중
23:15에 라스트오더
23시 15분에 라스트오더 | 매일
15:00 - 24:00
23:15 라스트오더",서울대입구,Meat,restaurant,37.482508243339,126.952005894362
94550787,고기굽는사람들,서울 관악구 관악로14길 70 효림빌딩 106호,"곧 영업 종료
23:00에 영업 종료
23시 0분에 영업 종료 | 일
12:00 - 23:00
22:30 라스트오더 | 월
16:00 - 23:00
22:30 라스트오더 | 화
12:00 - 23:00
22:30 라스트오더 | 수
12:00 - 23:00
22:30 라스트오더 | 목
12:00 - 23:00
22:30 라스트오더 | 금
12:00 - 23:00
22:30 라스트오더 | 토
12:00 - 23:00
22:30 라스트오더",서울대입구,Meat,restaurant,37.4782407660496,126.956347518093
1959742624,정숙성 샤로수길 본점,서울 관악구 남부순환로226길 31 1층 정숙성,"영업 종료
11:30에 영업 시작
11시 30분에 영업 시작 | 일
11:30 - 22:00
21:15 라스트오더 | 월
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:15 라스트오더 | 화
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:15 라스트오더 | 수
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:15 라스트오더 | 목
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:15 라스트오더 | 금
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:15 라스트오더 | 토
11:30 - 22:00
21:15 라스트오더",서울대입구,Meat,restaurant,,
1086041770,구퉁이 서울대점,서울 관악구 관악로14길 85 1층,"영업 중
24:00에 영업 종료
0시 0분에 영업 종료 | 일
15:00 - 24:00 | 월
15:00 - 24:00 | 화
15:00 - 24:00 | 수
15:00 - 24:00 | 목
15:00 - 24:00 | 금
15:00 - 24:00 | 토
15:00 - 24:00",서울대입구,Meat,restaurant,37.4782560340876,126.957198374971
1579470040,목돈72 낙성대점,서울 관악구 남부순환로 1888 1층 102호 목돈72,"곧 영업 종료
23:00에 영업 종료
23시 0분에 영업 종료 | 매일
11:00 - 23:00",서울대입구,Meat,restaurant,37.4785444562777,126.959002604542
1910675243,치즈메이트,서울 관악구 봉천로 535 1층 치즈메이트,"영업 종료
내일 휴무
내일 휴무 | 일
11:30 - 22:00
15:30 - 17:00 브레이크타임
21:00 라스트오더 | 월
정기휴무 (매주 월요일) | 화(8/5)
휴무 | 수(8/6)
휴무 | 목
11:30 - 22:00
15:30 - 17:00 브레이크타임
21:00 라스트오더 | 금
11:30 - 22:00
15:30 - 17:00 브레이크타임
21:00 라스트오더 | 토
11:30 - 22:00
15:30 - 17:00 브레이크타임
21:00 라스트오더",서울대입구,Western,restaurant,,
1136183514,쥬벤쿠바 샤로수길 본점,서울 관악구 관악로14나길 10 1층,"영업 종료
11:00에 영업 시작
11시 0분에 영업 시작 | 일
11:00 - 21:30
20:55 라스트오더 | 월
11:00 - 21:30
20:55 라스트오더 | 화
11:00 - 21:30
20:55 라스트오더 | 수
11:00 - 21:30
20:55 라스트오더 | 목
11:00 - 21:30
20:55 라스트오더 | 금
11:00 - 21:30
20:55 라스트오더 | 토
11:00 - 21:30
20:55 라스트오더",서울대입구,Western,restaurant,,
1926971458,문득,서울 관악구 관악로14길 8,"영업 종료
11:30에 영업 시작
11시 30분에 영업 시작 | 일
11:30 - 22:00
21:00 라스트오더 | 월
11:30 - 22:00
21:00 라스트오더 | 화
11:30 - 22:00
21:00 라스트오더 | 수
11:30 - 22:00
21:00 라스트오더 | 목
11:30 - 22:00
21:00 라스트오더 | 금
11:30 - 22:00
21:00 라스트오더 | 토
11:30 - 22:00
21:00 라스트오더",서울대입구,Western,restaurant,37.4791138236419,126.95300580335
36084392,스테이크하우스 로아,서울 관악구 봉천로62길 7 2층,"영업 종료
11:00에 영업 시작
11시 0분에 영업 시작 | 일
11:00 - 22:00
21:00 라스트오더 | 월
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 | 화
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 | 수
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 | 목
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 | 금
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더 | 토
11:00 - 22:00
21:00 라스트오더",서울대입구,Western,restaurant,,
1303035400,파앤피파스타하우스 샤로수길점,서울 관악구 남부순환로234길 18 1층,"영업 종료
11:00에 영업 시작
11시 0분에 영업 시작 | 일
11:00 - 21:00
20:30 라스트오더 | 월
11:00 - 21:00
15:00 - 16:30 브레이크타임
20:30 라스트오더 | 화
11:00 - 21:00
15:00 - 16:30 브레이크타임
20:30 라스트오더 | 수
11:00 - 21:00
15:00 - 16:30 브레이크타임
20:30 라스트오더 | 목
11:00 - 21:00
15:00 - 16:30 브레이크타임
20:30 라스트오더 | 금
11:00 - 21:00
15:00 - 16:30 브레이크타임
20:30 라스트오더 | 토
11:00 - 21:00
20:30 라스트오더",서울대입구,Western,restaurant,,
1262928772,중화일상 송파점,서울 송파구 백제고분로 401 1층 중화일상,영업시간 정보 없음,석촌,Chinese,restaurant,,
1022922462,송쉐프 석촌점,"서울 송파구 백제고분로 357 1, 2층",영업시간 정보 없음,석촌,Chinese,restaurant,,
1024716440,팡즈,"서울 송파구 백제고분로41길 27 103호, 104호","영업 종료
11:30에 영업 시작
11시 30분에 영업 시작 | 화
11:30 - 23:00
15:00 - 17:00 브레이크타임
21:50 라스트오더 | 수
11:30 - 23:00
15:00 - 17:00 브레이크타임
21:50 라스트오더 | 목
11:30 - 23:00
15:00 - 17:00 브레이크타임
21:50 라스트오더 | 금
11:30 - 23:00
15:00 - 17:00 브레이크타임
21:50 라스트오더 | 토
11:30 - 23:00
21:50 라스트오더 | 일
정기휴무 (매주 일요일) | 월
11:30 - 23:00
15:00 - 17:00 브레이크타임
21:50 라스트오더",석촌,Chinese,restaurant,,
1110878099,이디앤,서울 송파구 백제고분로40길 27 1층 103호,"영업 종료
11:30에 영업 시작
11시 30분에 영업 시작 | 화
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:15 라스트오더 | 수
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:15 라스트오더 | 목
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:15 라스트오더 | 금
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:15 라스트오더 | 토
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:15 라스트오더 | 일
정기휴무 (매주 일요일) | 월
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:15 라스트오더",석촌,Chinese,restaurant,,
20624387,옛날맛짜장,서울 송파구 가락로 113 1층 건물 안쪽,"영업 종료
11:00에 영업 시작
11시 0분에 영업 시작 | 화
11:00 - 20:00
15:30 - 16:30 브레이크타임
19:40 라스트오더 | 수
11:00 - 20:00
15:30 - 16:30 브레이크타임
19:40 라스트오더 | 목
11:00 - 20:00
15:30 - 16:30 브레이크타임
19:40 라스트오더 | 금
11:00 - 20:00
15:30 - 16:30 브레이크타임
19:40 라스트오더 | 토
11:00 - 20:00
15:30 - 16:30 브레이크타임
19:40 라스트오더 | 일
정기휴무 (매주 일요일) | 월(8/4)
휴무",석촌,Chinese,restaurant,,
1546654146,팔각동,서울 송파구 송파대로48길 7 1층 104호 팔각동,"영업 종료
17:00에 영업 시작
17시 0분에 영업 시작 | 수
17:00 - 24:00
23:00 라스트오더 | 목
17:00 - 24:00
23:00 라스트오더 | 금
17:00 - 24:00
23:00 라스트오더 | 토
16:00 - 24:00
23:00 라스트오더 | 일
16:00 - 23:00
22:00 라스트오더 | 월
정기휴무 (매주 월요일) | 화
17:00 - 24:00
23:00 라스트오더",석촌,Japanese,restaurant,,
1802127013,교차점,서울 송파구 송파대로 451 덕수빌딩 104호 교차점,"영업 종료
11:30에 영업 시작
11시 30분에 영업 시작 | 수
11:30 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더 | 목
11:30 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더 | 금
11:30 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더 | 토
11:30 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더 | 일
11:30 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더 | 월
11:30 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더 | 화
11:30 - 21:00
15:00 - 17:00 브레이크타임
14:30, 20:30 라스트오더",석촌,Japanese,restaurant,37.5065460454027,127.105511182242
1265989651,사사노하,서울 송파구 백제고분로42길 4-13 101호,"영업 종료
17:00에 영업 시작
17시 0분에 영업 시작 | 수
17:00 - 24:00
23:00 라스트오더 | 목
17:00 - 24:00
23:00 라스트오더 | 금
17:00 - 24:00
23:00 라스트오더 | 토
16:00 - 24:00
23:00 라스트오더 | 일
16:00 - 24:00
23:00 라스트오더 | 월
17:00 - 24:00
23:00 라스트오더 | 화
17:00 - 24:00
23:00 라스트오더",석촌,Japanese,restaurant,37.5055082291902,127.108831293223
1891297928,뜻한바,서울 송파구 백제고분로42길 6-9 동광펠리스 101호 뜻한바,"영업 종료
17:30에 영업 시작
17시 30분에 영업 시작 | 매일
17:30 - 22:00 | - 11월 12월은 일요일 영업합니다!",석촌,Japanese,restaurant,37.5054026643012,127.109283643946
1066163540,마초야 송파점,서울 송파구 백제고분로40길 24 1층,"영업 종료
11:30에 영업 시작
11시 30분에 영업 시작 | 매일
11:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더",석촌,Japanese,restaurant,37.5025650127598,127.107048966002
1943524691,글로리식당,서울 송파구 백제고분로42길 4-13 102호,"곧 영업 종료
24:00에 영업 종료
0시 0분에 영업 종료 | 화
17:00 - 24:00
23:00 라스트오더 | 수
17:00 - 24:00
23:00 라스트오더 | 목
17:00 - 24:00
23:00 라스트오더 | 금
17:00 - 24:00
23:00 라스트오더 | 토
16:00 - 24:00
23:00 라스트오더 | 일
16:00 - 24:00
23:00 라스트오더 | 월
17:00 - 24:00
23:00 라스트오더",석촌,Korean,restaurant,37.5055082291902,127.108831293223
1373209471,찬,서울 송파구 백제고분로44길 3 1층,"오늘 휴무
07/30 휴무
07/30 휴무 | 수(7/30)
휴무 | 목(7/31)
휴무 | 금
11:00 - 21:00
15:00 - 17:00 브레이크타임
14:00, 20:00 라스트오더 | 토
11:00 - 21:00
15:00 - 17:00 브레이크타임
14:00, 20:00 라스트오더 | 일
정기휴무 (매주 일요일) | 월
11:00 - 21:00
15:00 - 17:00 브레이크타임
14:00, 20:00 라스트오더 | 화
11:00 - 21:00
15:00 - 17:00 브레이크타임
14:00, 20:00 라스트오더",석촌,Korean,restaurant,,
1538215694,금금 송리단길점,서울 송파구 백제고분로41길 38 1층,"영업 종료
11:30에 영업 시작
11시 30분에 영업 시작 | 수
11:30 - 21:20
15:00 - 17:00 브레이크타임
20:40 라스트오더 | 목
11:30 - 21:20
15:00 - 17:00 브레이크타임
20:40 라스트오더 | 금
11:30 - 21:20
15:00 - 17:00 브레이크타임
20:40 라스트오더 | 토
11:00 - 21:20
15:00 - 17:00 브레이크타임
20:40 라스트오더 | 일
11:00 - 21:20
15:00 - 17:00 브레이크타임
20:40 라스트오더 | 월
11:30 - 21:20
15:00 - 17:00 브레이크타임
20:40 라스트오더 | 화
11:30 - 21:20
15:00 - 17:00 브레이크타임
20:40 라스트오더",석촌,Korean,restaurant,37.5089903710277,127.106225588918
1308985384,메밀집,서울 송파구 백제고분로45길 36 1층,"영업 종료
11:30에 영업 시작
11시 30분에 영업 시작 | 화
11:30 - 21:30
15:00 - 17:00 브레이크타임
20:30 라스트오더 | 수
11:30 - 21:30
15:00 - 17:00 브레이크타임
20:30 라스트오더 | 목
11:30 - 21:30
15:00 - 17:00 브레이크타임
20:30 라스트오더 | 금
11:30 - 21:30
15:00 - 17:00 브레이크타임
20:30 라스트오더 | 토
11:30 - 21:30
15:00 - 17:00 브레이크타임
20:30 라스트오더 | 일
11:30 - 21:30
15:00 - 17:00 브레이크타임
20:30 라스트오더 | 월
11:30 - 21:30
15:00 - 17:00 브레이크타임
20:30 라스트오더",잠실,Korean,restaurant,37.5107907536121,127.107821123063
1829952997,평냉식,서울 송파구 백제고분로40길 5 . 1층 101호,"영업 종료
11:30에 영업 시작
11시 30분에 영업 시작 | 매일
11:30 - 21:30
15:00 - 16:30 브레이크타임
14:30 라스트오더 | - 저녁 영업은 오후 8시30분(20시30분)에 마지막주문",석촌,Korean,restaurant,,
1197609869,본디 잠실본점,서울 송파구 백제고분로41길 18 1층 일부,"영업 종료
12:00에 영업 시작
12시 0분에 영업 시작 | 수
12:00 - 22:30
14:30 - 16:45 브레이크타임
14:00, 22:00 라스트오더 | 목
12:00 - 22:30
14:30 - 16:45 브레이크타임
14:00, 22:00 라스트오더 | 금
12:00 - 22:30
22:00 라스트오더 | 토
12:00 - 22:30
22:00 라스트오더 | 일
12:00 - 22:30
22:00 라스트오더 | 월
12:00 - 22:30
14:30 - 16:45 브레이크타임
14:00, 22:00 라스트오더 | 화
12:00 - 22:30
14:30 - 16:45 브레이크타임
14:00, 22:00 라스트오더",석촌,Meat,restaurant,37.5076671270066,127.107749674369
1514406334,호낙가 본점,"서울 송파구 백제고분로45길 17-14 1, 2층","영업 종료
16:00에 영업 시작
16시 0분에 영업 시작 | 수
16:00 - 23:00
22:00 라스트오더 | 목
16:00 - 23:00
22:00 라스트오더 | 금
12:00 - 23:00
22:00 라스트오더 | 토
12:00 - 23:00
22:00 라스트오더 | 일
12:00 - 23:00
22:00 라스트오더 | 월
16:00 - 23:00
22:00 라스트오더 | 화
16:00 - 23:00
22:00 라스트오더",석촌,Meat,restaurant,,
1777416152,임금돼지 잠실,서울 송파구 송파대로 471 1층 101호,"영업 종료
12:00에 영업 시작
12시 0분에 영업 시작 | 수
12:00 - 23:00
15:00 - 16:00 브레이크타임
22:00 라스트오더 | 목
12:00 - 23:00
15:00 - 16:00 브레이크타임
22:00 라스트오더 | 금
12:00 - 23:00
15:00 - 16:00 브레이크타임
22:00 라스트오더 | 토
12:00 - 23:00
22:00 라스트오더 | 일
12:00 - 23:00
22:00 라스트오더 | 월
12:00 - 23:00
15:00 - 16:00 브레이크타임
22:00 라스트오더 | 화
12:00 - 23:00
15:00 - 16:00 브레이크타임
22:00 라스트오더",석촌,Meat,restaurant,,
1690971992,야키니쿠 스미카,서울 송파구 백제고분로43길 8 1층 야키니쿠 스미카,"영업 종료
17:00에 영업 시작
17시 0분에 영업 시작 | 수
17:00 - 22:00
21:30 라스트오더 | 목
17:00 - 22:00
21:30 라스트오더 | 금
17:00 - 22:00
21:30 라스트오더 | 토
12:00 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더 | 일
12:00 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더 | 월
17:00 - 22:00
21:30 라스트오더 | 화
17:00 - 22:00
21:30 라스트오더",석촌,Meat,restaurant,,
1269930631,오리진,서울 송파구 송파대로39길 18 1층 오리진,"영업 종료
11:00에 영업 시작
11시 0분에 영업 시작 | 수
11:00 - 21:30
15:00 - 17:00 브레이크타임 | 목
11:00 - 21:30
15:00 - 17:00 브레이크타임 | 금
11:00 - 21:30
15:00 - 17:00 브레이크타임 | 토
11:00 - 21:30
15:00 - 17:00 브레이크타임 | 일
정기휴무 (매주 일요일) | 월
11:00 - 21:30
15:00 - 17:00 브레이크타임 | 화
11:00 - 21:30
15:00 - 17:00 브레이크타임",석촌,Meat,restaurant,,
1256370127,온량,서울 송파구 백제고분로43길 4 1층,"영업 종료
12:00에 영업 시작
12시 0분에 영업 시작 | 매일
12:00 - 21:00 | - 주차불가, 케어키즈존",석촌,Western,restaurant,,
1181680366,제리브라운,서울 송파구 백제고분로42길 4-9 1층 101호,"영업 종료
12:00에 영업 시작
12시 0분에 영업 시작 | 수
12:00 - 22:30
15:00 - 17:00 브레이크타임
14:00 라스트오더 | 목
12:00 - 22:30
15:00 - 17:00 브레이크타임
14:00 라스트오더 | 금
12:00 - 22:30
15:00 - 17:00 브레이크타임
14:00 라스트오더 | 토
12:00 - 22:30
15:00 - 17:00 브레이크타임
14:00 라스트오더 | 일
12:00 - 22:30
15:00 - 17:00 브레이크타임
14:00 라스트오더 | 월
12:00 - 22:30
15:00 - 17:00 브레이크타임
14:00 라스트오더 | 화
12:00 - 22:30
15:00 - 17:00 브레이크타임
14:00 라스트오더",석촌,Western,restaurant,,
1650033382,오스테리아세콘디,서울 송파구 백제고분로42길 4-9 1층 102호,"영업 종료
12:00에 영업 시작
12시 0분에 영업 시작 | 수
12:00 - 22:30
15:00 - 17:00 브레이크타임
21:00 라스트오더 | 목
12:00 - 22:30
15:00 - 17:00 브레이크타임
21:00 라스트오더 | 금
12:00 - 22:30
15:00 - 17:00 브레이크타임
21:00 라스트오더 | 토
12:00 - 22:30
15:00 - 17:00 브레이크타임
21:00 라스트오더 | 일
12:00 - 22:30
15:00 - 17:00 브레이크타임
21:00 라스트오더 | 월
12:00 - 22:30
15:00 - 17:00 브레이크타임
21:00 라스트오더 | 화
12:00 - 22:30
15:00 - 17:00 브레이크타임
21:00 라스트오더",석촌,Western,restaurant,,
1716710999,송리단취향,서울 송파구 백제고분로45길 20 1층 102호 송리단취향,"영업 종료
12:00에 영업 시작
12시 0분에 영업 시작 | 수
12:00 - 21:00 | 목
12:00 - 21:00 | 금
12:00 - 21:00 | 토
12:00 - 21:00 | 일
12:00 - 21:00 | 월
12:00 - 21:00 | 화
12:00 - 21:00",석촌,Western,restaurant,,
1492545113,오스테리아 라고,서울 송파구 백제고분로41길 39 2층,영업시간 정보 없음,석촌,Western,restaurant,,
11621343,천용,서울 강남구 언주로90길 12,영업시간 정보 없음,선릉,Chinese,restaurant,,
1999173747,모리향,서울 강남구 역삼로 419 1층,"곧 영업 종료
22:00에 영업 종료
22시 0분에 영업 종료 | 매일
11:00 - 22:00
21:20 라스트오더 | - 1월 28일~1월 30일 설연휴로 가게가 임시휴무합니다",선릉,Chinese,restaurant,37.5014163267969,127.05285965095
13371770,홍운장,서울 강남구 삼성로 341 인애빌딩 1층,"영업 종료
11:30에 영업 시작
11시 30분에 영업 시작 | 수
11:30 - 21:30
15:00 - 16:00 브레이크타임
20:55 라스트오더 | 목
11:30 - 21:30
15:00 - 16:00 브레이크타임
20:55 라스트오더 | 금
11:30 - 21:30
15:00 - 16:00 브레이크타임
20:55 라스트오더 | 토
11:30 - 21:30
15:00 - 16:00 브레이크타임
20:55 라스트오더 | 일
11:30 - 21:30
15:00 - 16:00 브레이크타임
20:55 라스트오더 | 월
정기휴무 (매주 월요일) | 화
11:30 - 21:30
15:00 - 16:00 브레이크타임
20:55 라스트오더",선릉,Chinese,restaurant,,
1542291051,명정루 선릉본점,서울 강남구 테헤란로70길 12 1층,"영업 종료
11:00에 영업 시작
11시 0분에 영업 시작 | 수
11:00 - 21:30
15:00 - 17:00 브레이크타임 | 목
11:00 - 21:30
15:00 - 17:00 브레이크타임 | 금
11:00 - 21:30
15:00 - 17:00 브레이크타임 | 토
11:00 - 21:30
15:00 - 17:00 브레이크타임 | 일
정기휴무 (매주 일요일) | 월
11:00 - 21:30
15:00 - 17:00 브레이크타임 | 화
11:00 - 21:30
15:00 - 17:00 브레이크타임",선릉,Chinese,restaurant,37.5047428849251,127.053159553826
1453331595,조선 팰리스 더 그레이트 홍연,서울 강남구 테헤란로 231 조선 팰리스 36층,영업시간 정보 없음,선릉,Chinese,restaurant,,
13050432,화수사,서울 강남구 삼성로95길 10 1층 화수사,"영업 종료
11:30에 영업 시작
11시 30분에 영업 시작 | 수
11:30 - 22:00
14:30 - 17:30 브레이크타임
21:00 라스트오더 | 목
11:30 - 22:00
14:30 - 17:30 브레이크타임
21:00 라스트오더 | 금
11:30 - 22:00
14:30 - 17:30 브레이크타임
21:00 라스트오더 | 토
11:30 - 22:00
14:30 - 17:30 브레이크타임
21:00 라스트오더 | 일
정기휴무 (매주 일요일) | 월
11:30 - 22:00
14:30 - 17:30 브레이크타임
21:00 라스트오더 | 화
11:30 - 22:00
14:30 - 17:30 브레이크타임
21:00 라스트오더",선릉,Japanese,restaurant,,
